"_defaultColorIndex","class","id","name","x","y"
"1","mean","0u0m5os8","train","0","0.984"
"1","mean","0u0m5os8","train","0.01","0.97"
"1","mean","0u0m5os8","train","0.02","0.96"
"1","mean","0u0m5os8","train","0.03","0.954"
"1","mean","0u0m5os8","train","0.04","0.947"
"1","mean","0u0m5os8","train","0.051","0.942"
"1","mean","0u0m5os8","train","0.061","0.936"
"1","mean","0u0m5os8","train","0.071","0.929"
"1","mean","0u0m5os8","train","0.081","0.925"
"1","mean","0u0m5os8","train","0.091","0.917"
"1","mean","0u0m5os8","train","0.101","0.911"
"1","mean","0u0m5os8","train","0.111","0.905"
"1","mean","0u0m5os8","train","0.121","0.902"
"1","mean","0u0m5os8","train","0.131","0.896"
"1","mean","0u0m5os8","train","0.141","0.89"
"1","mean","0u0m5os8","train","0.152","0.885"
"1","mean","0u0m5os8","train","0.162","0.878"
"1","mean","0u0m5os8","train","0.172","0.873"
"1","mean","0u0m5os8","train","0.182","0.867"
"1","mean","0u0m5os8","train","0.192","0.862"
"1","mean","0u0m5os8","train","0.202","0.851"
"1","mean","0u0m5os8","train","0.212","0.846"
"1","mean","0u0m5os8","train","0.222","0.835"
"1","mean","0u0m5os8","train","0.232","0.827"
"1","mean","0u0m5os8","train","0.242","0.821"
"1","mean","0u0m5os8","train","0.253","0.815"
"1","mean","0u0m5os8","train","0.263","0.808"
"1","mean","0u0m5os8","train","0.273","0.8"
"1","mean","0u0m5os8","train","0.283","0.793"
"1","mean","0u0m5os8","train","0.293","0.787"
"1","mean","0u0m5os8","train","0.303","0.778"
"1","mean","0u0m5os8","train","0.313","0.772"
"1","mean","0u0m5os8","train","0.323","0.764"
"1","mean","0u0m5os8","train","0.333","0.754"
"1","mean","0u0m5os8","train","0.343","0.748"
"1","mean","0u0m5os8","train","0.354","0.739"
"1","mean","0u0m5os8","train","0.364","0.729"
"1","mean","0u0m5os8","train","0.374","0.72"
"1","mean","0u0m5os8","train","0.384","0.713"
"1","mean","0u0m5os8","train","0.394","0.705"
"1","mean","0u0m5os8","train","0.404","0.697"
"1","mean","0u0m5os8","train","0.414","0.687"
"1","mean","0u0m5os8","train","0.424","0.678"
"1","mean","0u0m5os8","train","0.434","0.67"
"1","mean","0u0m5os8","train","0.444","0.655"
"1","mean","0u0m5os8","train","0.455","0.646"
"1","mean","0u0m5os8","train","0.465","0.634"
"1","mean","0u0m5os8","train","0.475","0.621"
"1","mean","0u0m5os8","train","0.485","0.609"
"1","mean","0u0m5os8","train","0.495","0.596"
"1","mean","0u0m5os8","train","0.505","0.583"
"1","mean","0u0m5os8","train","0.515","0.572"
"1","mean","0u0m5os8","train","0.525","0.558"
"1","mean","0u0m5os8","train","0.535","0.544"
"1","mean","0u0m5os8","train","0.545","0.532"
"1","mean","0u0m5os8","train","0.556","0.52"
"1","mean","0u0m5os8","train","0.566","0.507"
"1","mean","0u0m5os8","train","0.576","0.496"
"1","mean","0u0m5os8","train","0.586","0.485"
"1","mean","0u0m5os8","train","0.596","0.471"
"1","mean","0u0m5os8","train","0.606","0.455"
"1","mean","0u0m5os8","train","0.616","0.442"
"1","mean","0u0m5os8","train","0.626","0.429"
"1","mean","0u0m5os8","train","0.636","0.412"
"1","mean","0u0m5os8","train","0.646","0.4"
"1","mean","0u0m5os8","train","0.657","0.385"
"1","mean","0u0m5os8","train","0.667","0.368"
"1","mean","0u0m5os8","train","0.677","0.353"
"1","mean","0u0m5os8","train","0.687","0.34"
"1","mean","0u0m5os8","train","0.697","0.327"
"1","mean","0u0m5os8","train","0.707","0.314"
"1","mean","0u0m5os8","train","0.717","0.302"
"1","mean","0u0m5os8","train","0.727","0.287"
"1","mean","0u0m5os8","train","0.737","0.273"
"1","mean","0u0m5os8","train","0.747","0.259"
"1","mean","0u0m5os8","train","0.758","0.244"
"1","mean","0u0m5os8","train","0.768","0.229"
"1","mean","0u0m5os8","train","0.778","0.213"
"1","mean","0u0m5os8","train","0.788","0.199"
"1","mean","0u0m5os8","train","0.798","0.186"
"1","mean","0u0m5os8","train","0.808","0.173"
"1","mean","0u0m5os8","train","0.818","0.159"
"1","mean","0u0m5os8","train","0.828","0.148"
"1","mean","0u0m5os8","train","0.838","0.133"
"1","mean","0u0m5os8","train","0.848","0.123"
"1","mean","0u0m5os8","train","0.859","0.114"
"1","mean","0u0m5os8","train","0.869","0.102"
"1","mean","0u0m5os8","train","0.879","0.094"
"1","mean","0u0m5os8","train","0.889","0.085"
"1","mean","0u0m5os8","train","0.899","0.077"
"1","mean","0u0m5os8","train","0.909","0.068"
"1","mean","0u0m5os8","train","0.919","0.058"
"1","mean","0u0m5os8","train","0.929","0.05"
"1","mean","0u0m5os8","train","0.939","0.041"
"1","mean","0u0m5os8","train","0.949","0.034"
"1","mean","0u0m5os8","train","0.96","0.028"
"1","mean","0u0m5os8","train","0.97","0.021"
"1","mean","0u0m5os8","train","0.98","0.01"
"1","mean","0u0m5os8","train","0.99","0.005"
"1","mean","0u0m5os8","train","1","0"
"1","person","0u0m5os8","train","0","1"
"1","person","0u0m5os8","train","0.01","0.991"
"1","person","0u0m5os8","train","0.02","0.989"
"1","person","0u0m5os8","train","0.03","0.989"
"1","person","0u0m5os8","train","0.04","0.989"
"1","person","0u0m5os8","train","0.051","0.989"
"1","person","0u0m5os8","train","0.061","0.989"
"1","person","0u0m5os8","train","0.071","0.989"
"1","person","0u0m5os8","train","0.081","0.987"
"1","person","0u0m5os8","train","0.091","0.987"
"1","person","0u0m5os8","train","0.101","0.987"
"1","person","0u0m5os8","train","0.111","0.985"
"1","person","0u0m5os8","train","0.121","0.985"
"1","person","0u0m5os8","train","0.131","0.985"
"1","person","0u0m5os8","train","0.141","0.985"
"1","person","0u0m5os8","train","0.152","0.984"
"1","person","0u0m5os8","train","0.162","0.983"
"1","person","0u0m5os8","train","0.172","0.983"
"1","person","0u0m5os8","train","0.182","0.983"
"1","person","0u0m5os8","train","0.192","0.983"
"1","person","0u0m5os8","train","0.202","0.983"
"1","person","0u0m5os8","train","0.212","0.981"
"1","person","0u0m5os8","train","0.222","0.98"
"1","person","0u0m5os8","train","0.232","0.977"
"1","person","0u0m5os8","train","0.242","0.977"
"1","person","0u0m5os8","train","0.253","0.977"
"1","person","0u0m5os8","train","0.263","0.976"
"1","person","0u0m5os8","train","0.273","0.974"
"1","person","0u0m5os8","train","0.283","0.973"
"1","person","0u0m5os8","train","0.293","0.973"
"1","person","0u0m5os8","train","0.303","0.971"
"1","person","0u0m5os8","train","0.313","0.969"
"1","person","0u0m5os8","train","0.323","0.967"
"1","person","0u0m5os8","train","0.333","0.966"
"1","person","0u0m5os8","train","0.343","0.965"
"1","person","0u0m5os8","train","0.354","0.962"
"1","person","0u0m5os8","train","0.364","0.96"
"1","person","0u0m5os8","train","0.374","0.959"
"1","person","0u0m5os8","train","0.384","0.958"
"1","person","0u0m5os8","train","0.394","0.956"
"1","person","0u0m5os8","train","0.404","0.954"
"1","person","0u0m5os8","train","0.414","0.952"
"1","person","0u0m5os8","train","0.424","0.949"
"1","person","0u0m5os8","train","0.434","0.947"
"1","person","0u0m5os8","train","0.444","0.945"
"1","person","0u0m5os8","train","0.455","0.941"
"1","person","0u0m5os8","train","0.465","0.938"
"1","person","0u0m5os8","train","0.475","0.933"
"1","person","0u0m5os8","train","0.485","0.929"
"1","person","0u0m5os8","train","0.495","0.926"
"1","person","0u0m5os8","train","0.505","0.921"
"1","person","0u0m5os8","train","0.515","0.917"
"1","person","0u0m5os8","train","0.525","0.912"
"1","person","0u0m5os8","train","0.535","0.908"
"1","person","0u0m5os8","train","0.545","0.903"
"1","person","0u0m5os8","train","0.556","0.898"
"1","person","0u0m5os8","train","0.566","0.892"
"1","person","0u0m5os8","train","0.576","0.882"
"1","person","0u0m5os8","train","0.586","0.873"
"1","person","0u0m5os8","train","0.596","0.865"
"1","person","0u0m5os8","train","0.606","0.856"
"1","person","0u0m5os8","train","0.616","0.848"
"1","person","0u0m5os8","train","0.626","0.838"
"1","person","0u0m5os8","train","0.636","0.826"
"1","person","0u0m5os8","train","0.646","0.814"
"1","person","0u0m5os8","train","0.657","0.8"
"1","person","0u0m5os8","train","0.667","0.787"
"1","person","0u0m5os8","train","0.677","0.772"
"1","person","0u0m5os8","train","0.687","0.758"
"1","person","0u0m5os8","train","0.697","0.741"
"1","person","0u0m5os8","train","0.707","0.718"
"1","person","0u0m5os8","train","0.717","0.699"
"1","person","0u0m5os8","train","0.727","0.681"
"1","person","0u0m5os8","train","0.737","0.661"
"1","person","0u0m5os8","train","0.747","0.634"
"1","person","0u0m5os8","train","0.758","0.611"
"1","person","0u0m5os8","train","0.768","0.586"
"1","person","0u0m5os8","train","0.778","0.561"
"1","person","0u0m5os8","train","0.788","0.538"
"1","person","0u0m5os8","train","0.798","0.508"
"1","person","0u0m5os8","train","0.808","0.479"
"1","person","0u0m5os8","train","0.818","0.442"
"1","person","0u0m5os8","train","0.828","0.404"
"1","person","0u0m5os8","train","0.838","0.373"
"1","person","0u0m5os8","train","0.848","0.336"
"1","person","0u0m5os8","train","0.859","0.299"
"1","person","0u0m5os8","train","0.869","0.264"
"1","person","0u0m5os8","train","0.879","0.227"
"1","person","0u0m5os8","train","0.889","0.195"
"1","person","0u0m5os8","train","0.899","0.16"
"1","person","0u0m5os8","train","0.909","0.123"
"1","person","0u0m5os8","train","0.919","0.085"
"1","person","0u0m5os8","train","0.929","0.056"
"1","person","0u0m5os8","train","0.939","0.048"
"1","person","0u0m5os8","train","0.949","0.04"
"1","person","0u0m5os8","train","0.96","0.032"
"1","person","0u0m5os8","train","0.97","0.024"
"1","person","0u0m5os8","train","0.98","0.016"
"1","person","0u0m5os8","train","0.99","0.008"
"1","person","0u0m5os8","train","1","0"
"1","bicycle","0u0m5os8","train","0","1"
"1","bicycle","0u0m5os8","train","0.01","1"
"1","bicycle","0u0m5os8","train","0.02","1"
"1","bicycle","0u0m5os8","train","0.03","1"
"1","bicycle","0u0m5os8","train","0.04","1"
"1","bicycle","0u0m5os8","train","0.051","0.976"
"1","bicycle","0u0m5os8","train","0.061","0.976"
"1","bicycle","0u0m5os8","train","0.071","0.976"
"1","bicycle","0u0m5os8","train","0.081","0.976"
"1","bicycle","0u0m5os8","train","0.091","0.976"
"1","bicycle","0u0m5os8","train","0.101","0.976"
"1","bicycle","0u0m5os8","train","0.111","0.976"
"1","bicycle","0u0m5os8","train","0.121","0.976"
"1","bicycle","0u0m5os8","train","0.131","0.951"
"1","bicycle","0u0m5os8","train","0.141","0.951"
"1","bicycle","0u0m5os8","train","0.152","0.951"
"1","bicycle","0u0m5os8","train","0.162","0.951"
"1","bicycle","0u0m5os8","train","0.172","0.951"
"1","bicycle","0u0m5os8","train","0.182","0.951"
"1","bicycle","0u0m5os8","train","0.192","0.947"
"1","bicycle","0u0m5os8","train","0.202","0.947"
"1","bicycle","0u0m5os8","train","0.212","0.947"
"1","bicycle","0u0m5os8","train","0.222","0.947"
"1","bicycle","0u0m5os8","train","0.232","0.937"
"1","bicycle","0u0m5os8","train","0.242","0.932"
"1","bicycle","0u0m5os8","train","0.253","0.932"
"1","bicycle","0u0m5os8","train","0.263","0.924"
"1","bicycle","0u0m5os8","train","0.273","0.901"
"1","bicycle","0u0m5os8","train","0.283","0.901"
"1","bicycle","0u0m5os8","train","0.293","0.894"
"1","bicycle","0u0m5os8","train","0.303","0.883"
"1","bicycle","0u0m5os8","train","0.313","0.876"
"1","bicycle","0u0m5os8","train","0.323","0.857"
"1","bicycle","0u0m5os8","train","0.333","0.814"
"1","bicycle","0u0m5os8","train","0.343","0.812"
"1","bicycle","0u0m5os8","train","0.354","0.789"
"1","bicycle","0u0m5os8","train","0.364","0.72"
"1","bicycle","0u0m5os8","train","0.374","0.704"
"1","bicycle","0u0m5os8","train","0.384","0.669"
"1","bicycle","0u0m5os8","train","0.394","0.66"
"1","bicycle","0u0m5os8","train","0.404","0.64"
"1","bicycle","0u0m5os8","train","0.414","0.63"
"1","bicycle","0u0m5os8","train","0.424","0.618"
"1","bicycle","0u0m5os8","train","0.434","0.617"
"1","bicycle","0u0m5os8","train","0.444","0.588"
"1","bicycle","0u0m5os8","train","0.455","0.582"
"1","bicycle","0u0m5os8","train","0.465","0.574"
"1","bicycle","0u0m5os8","train","0.475","0.523"
"1","bicycle","0u0m5os8","train","0.485","0.494"
"1","bicycle","0u0m5os8","train","0.495","0.456"
"1","bicycle","0u0m5os8","train","0.505","0.433"
"1","bicycle","0u0m5os8","train","0.515","0.431"
"1","bicycle","0u0m5os8","train","0.525","0.411"
"1","bicycle","0u0m5os8","train","0.535","0.399"
"1","bicycle","0u0m5os8","train","0.545","0.332"
"1","bicycle","0u0m5os8","train","0.556","0.311"
"1","bicycle","0u0m5os8","train","0.566","0.299"
"1","bicycle","0u0m5os8","train","0.576","0.295"
"1","bicycle","0u0m5os8","train","0.586","0.291"
"1","bicycle","0u0m5os8","train","0.596","0.282"
"1","bicycle","0u0m5os8","train","0.606","0.262"
"1","bicycle","0u0m5os8","train","0.616","0.238"
"1","bicycle","0u0m5os8","train","0.626","0.215"
"1","bicycle","0u0m5os8","train","0.636","0.211"
"1","bicycle","0u0m5os8","train","0.646","0.177"
"1","bicycle","0u0m5os8","train","0.657","0.16"
"1","bicycle","0u0m5os8","train","0.667","0.154"
"1","bicycle","0u0m5os8","train","0.677","0.125"
"1","bicycle","0u0m5os8","train","0.687","0.113"
"1","bicycle","0u0m5os8","train","0.697","0.106"
"1","bicycle","0u0m5os8","train","0.707","0.101"
"1","bicycle","0u0m5os8","train","0.717","0.075"
"1","bicycle","0u0m5os8","train","0.727","0.062"
"1","bicycle","0u0m5os8","train","0.737","0.054"
"1","bicycle","0u0m5os8","train","0.747","0.05"
"1","bicycle","0u0m5os8","train","0.758","0.03"
"1","bicycle","0u0m5os8","train","0.768","0.029"
"1","bicycle","0u0m5os8","train","0.778","0.027"
"1","bicycle","0u0m5os8","train","0.788","0.026"
"1","bicycle","0u0m5os8","train","0.798","0.025"
"1","bicycle","0u0m5os8","train","0.808","0.024"
"1","bicycle","0u0m5os8","train","0.818","0.022"
"1","bicycle","0u0m5os8","train","0.828","0.021"
"1","bicycle","0u0m5os8","train","0.838","0.02"
"1","bicycle","0u0m5os8","train","0.848","0.019"
"1","bicycle","0u0m5os8","train","0.859","0.017"
"1","bicycle","0u0m5os8","train","0.869","0.016"
"1","bicycle","0u0m5os8","train","0.879","0.015"
"1","bicycle","0u0m5os8","train","0.889","0.014"
"1","bicycle","0u0m5os8","train","0.899","0.012"
"1","bicycle","0u0m5os8","train","0.909","0.011"
"1","bicycle","0u0m5os8","train","0.919","0.01"
"1","bicycle","0u0m5os8","train","0.929","0.009"
"1","bicycle","0u0m5os8","train","0.939","0.007"
"1","bicycle","0u0m5os8","train","0.949","0.006"
"1","bicycle","0u0m5os8","train","0.96","0.005"
"1","bicycle","0u0m5os8","train","0.97","0.004"
"1","bicycle","0u0m5os8","train","0.98","0.002"
"1","bicycle","0u0m5os8","train","0.99","0.001"
"1","bicycle","0u0m5os8","train","1","0"
"1","car","0u0m5os8","train","0","1"
"1","car","0u0m5os8","train","0.01","0.935"
"1","car","0u0m5os8","train","0.02","0.934"
"1","car","0u0m5os8","train","0.03","0.934"
"1","car","0u0m5os8","train","0.04","0.934"
"1","car","0u0m5os8","train","0.051","0.934"
"1","car","0u0m5os8","train","0.061","0.934"
"1","car","0u0m5os8","train","0.071","0.934"
"1","car","0u0m5os8","train","0.081","0.934"
"1","car","0u0m5os8","train","0.091","0.934"
"1","car","0u0m5os8","train","0.101","0.934"
"1","car","0u0m5os8","train","0.111","0.934"
"1","car","0u0m5os8","train","0.121","0.934"
"1","car","0u0m5os8","train","0.131","0.934"
"1","car","0u0m5os8","train","0.141","0.934"
"1","car","0u0m5os8","train","0.152","0.934"
"1","car","0u0m5os8","train","0.162","0.934"
"1","car","0u0m5os8","train","0.172","0.934"
"1","car","0u0m5os8","train","0.182","0.934"
"1","car","0u0m5os8","train","0.192","0.934"
"1","car","0u0m5os8","train","0.202","0.934"
"1","car","0u0m5os8","train","0.212","0.934"
"1","car","0u0m5os8","train","0.222","0.929"
"1","car","0u0m5os8","train","0.232","0.927"
"1","car","0u0m5os8","train","0.242","0.927"
"1","car","0u0m5os8","train","0.253","0.924"
"1","car","0u0m5os8","train","0.263","0.922"
"1","car","0u0m5os8","train","0.273","0.919"
"1","car","0u0m5os8","train","0.283","0.919"
"1","car","0u0m5os8","train","0.293","0.918"
"1","car","0u0m5os8","train","0.303","0.917"
"1","car","0u0m5os8","train","0.313","0.91"
"1","car","0u0m5os8","train","0.323","0.903"
"1","car","0u0m5os8","train","0.333","0.902"
"1","car","0u0m5os8","train","0.343","0.897"
"1","car","0u0m5os8","train","0.354","0.89"
"1","car","0u0m5os8","train","0.364","0.887"
"1","car","0u0m5os8","train","0.374","0.883"
"1","car","0u0m5os8","train","0.384","0.873"
"1","car","0u0m5os8","train","0.394","0.863"
"1","car","0u0m5os8","train","0.404","0.85"
"1","car","0u0m5os8","train","0.414","0.842"
"1","car","0u0m5os8","train","0.424","0.83"
"1","car","0u0m5os8","train","0.434","0.82"
"1","car","0u0m5os8","train","0.444","0.804"
"1","car","0u0m5os8","train","0.455","0.799"
"1","car","0u0m5os8","train","0.465","0.795"
"1","car","0u0m5os8","train","0.475","0.784"
"1","car","0u0m5os8","train","0.485","0.769"
"1","car","0u0m5os8","train","0.495","0.759"
"1","car","0u0m5os8","train","0.505","0.734"
"1","car","0u0m5os8","train","0.515","0.727"
"1","car","0u0m5os8","train","0.525","0.705"
"1","car","0u0m5os8","train","0.535","0.692"
"1","car","0u0m5os8","train","0.545","0.674"
"1","car","0u0m5os8","train","0.556","0.666"
"1","car","0u0m5os8","train","0.566","0.642"
"1","car","0u0m5os8","train","0.576","0.615"
"1","car","0u0m5os8","train","0.586","0.599"
"1","car","0u0m5os8","train","0.596","0.578"
"1","car","0u0m5os8","train","0.606","0.55"
"1","car","0u0m5os8","train","0.616","0.529"
"1","car","0u0m5os8","train","0.626","0.504"
"1","car","0u0m5os8","train","0.636","0.48"
"1","car","0u0m5os8","train","0.646","0.459"
"1","car","0u0m5os8","train","0.657","0.438"
"1","car","0u0m5os8","train","0.667","0.419"
"1","car","0u0m5os8","train","0.677","0.399"
"1","car","0u0m5os8","train","0.687","0.38"
"1","car","0u0m5os8","train","0.697","0.353"
"1","car","0u0m5os8","train","0.707","0.333"
"1","car","0u0m5os8","train","0.717","0.306"
"1","car","0u0m5os8","train","0.727","0.274"
"1","car","0u0m5os8","train","0.737","0.251"
"1","car","0u0m5os8","train","0.747","0.233"
"1","car","0u0m5os8","train","0.758","0.214"
"1","car","0u0m5os8","train","0.768","0.194"
"1","car","0u0m5os8","train","0.778","0.174"
"1","car","0u0m5os8","train","0.788","0.156"
"1","car","0u0m5os8","train","0.798","0.133"
"1","car","0u0m5os8","train","0.808","0.119"
"1","car","0u0m5os8","train","0.818","0.095"
"1","car","0u0m5os8","train","0.828","0.078"
"1","car","0u0m5os8","train","0.838","0.059"
"1","car","0u0m5os8","train","0.848","0.045"
"1","car","0u0m5os8","train","0.859","0.032"
"1","car","0u0m5os8","train","0.869","0.027"
"1","car","0u0m5os8","train","0.879","0.025"
"1","car","0u0m5os8","train","0.889","0.023"
"1","car","0u0m5os8","train","0.899","0.021"
"1","car","0u0m5os8","train","0.909","0.019"
"1","car","0u0m5os8","train","0.919","0.017"
"1","car","0u0m5os8","train","0.929","0.015"
"1","car","0u0m5os8","train","0.939","0.013"
"1","car","0u0m5os8","train","0.949","0.01"
"1","car","0u0m5os8","train","0.96","0.008"
"1","car","0u0m5os8","train","0.97","0.006"
"1","car","0u0m5os8","train","0.98","0.004"
"1","car","0u0m5os8","train","0.99","0.002"
"1","car","0u0m5os8","train","1","0"
"1","motorcycle","0u0m5os8","train","0","1"
"1","motorcycle","0u0m5os8","train","0.01","1"
"1","motorcycle","0u0m5os8","train","0.02","1"
"1","motorcycle","0u0m5os8","train","0.03","1"
"1","motorcycle","0u0m5os8","train","0.04","1"
"1","motorcycle","0u0m5os8","train","0.051","1"
"1","motorcycle","0u0m5os8","train","0.061","1"
"1","motorcycle","0u0m5os8","train","0.071","1"
"1","motorcycle","0u0m5os8","train","0.081","1"
"1","motorcycle","0u0m5os8","train","0.091","1"
"1","motorcycle","0u0m5os8","train","0.101","1"
"1","motorcycle","0u0m5os8","train","0.111","1"
"1","motorcycle","0u0m5os8","train","0.121","1"
"1","motorcycle","0u0m5os8","train","0.131","1"
"1","motorcycle","0u0m5os8","train","0.141","0.989"
"1","motorcycle","0u0m5os8","train","0.152","0.989"
"1","motorcycle","0u0m5os8","train","0.162","0.989"
"1","motorcycle","0u0m5os8","train","0.172","0.989"
"1","motorcycle","0u0m5os8","train","0.182","0.989"
"1","motorcycle","0u0m5os8","train","0.192","0.989"
"1","motorcycle","0u0m5os8","train","0.202","0.989"
"1","motorcycle","0u0m5os8","train","0.212","0.989"
"1","motorcycle","0u0m5os8","train","0.222","0.989"
"1","motorcycle","0u0m5os8","train","0.232","0.989"
"1","motorcycle","0u0m5os8","train","0.242","0.989"
"1","motorcycle","0u0m5os8","train","0.253","0.979"
"1","motorcycle","0u0m5os8","train","0.263","0.955"
"1","motorcycle","0u0m5os8","train","0.273","0.955"
"1","motorcycle","0u0m5os8","train","0.283","0.955"
"1","motorcycle","0u0m5os8","train","0.293","0.955"
"1","motorcycle","0u0m5os8","train","0.303","0.955"
"1","motorcycle","0u0m5os8","train","0.313","0.955"
"1","motorcycle","0u0m5os8","train","0.323","0.955"
"1","motorcycle","0u0m5os8","train","0.333","0.955"
"1","motorcycle","0u0m5os8","train","0.343","0.95"
"1","motorcycle","0u0m5os8","train","0.354","0.95"
"1","motorcycle","0u0m5os8","train","0.364","0.944"
"1","motorcycle","0u0m5os8","train","0.374","0.935"
"1","motorcycle","0u0m5os8","train","0.384","0.935"
"1","motorcycle","0u0m5os8","train","0.394","0.935"
"1","motorcycle","0u0m5os8","train","0.404","0.916"
"1","motorcycle","0u0m5os8","train","0.414","0.912"
"1","motorcycle","0u0m5os8","train","0.424","0.903"
"1","motorcycle","0u0m5os8","train","0.434","0.899"
"1","motorcycle","0u0m5os8","train","0.444","0.878"
"1","motorcycle","0u0m5os8","train","0.455","0.865"
"1","motorcycle","0u0m5os8","train","0.465","0.838"
"1","motorcycle","0u0m5os8","train","0.475","0.81"
"1","motorcycle","0u0m5os8","train","0.485","0.803"
"1","motorcycle","0u0m5os8","train","0.495","0.796"
"1","motorcycle","0u0m5os8","train","0.505","0.796"
"1","motorcycle","0u0m5os8","train","0.515","0.764"
"1","motorcycle","0u0m5os8","train","0.525","0.761"
"1","motorcycle","0u0m5os8","train","0.535","0.752"
"1","motorcycle","0u0m5os8","train","0.545","0.734"
"1","motorcycle","0u0m5os8","train","0.556","0.731"
"1","motorcycle","0u0m5os8","train","0.566","0.725"
"1","motorcycle","0u0m5os8","train","0.576","0.695"
"1","motorcycle","0u0m5os8","train","0.586","0.69"
"1","motorcycle","0u0m5os8","train","0.596","0.68"
"1","motorcycle","0u0m5os8","train","0.606","0.641"
"1","motorcycle","0u0m5os8","train","0.616","0.608"
"1","motorcycle","0u0m5os8","train","0.626","0.593"
"1","motorcycle","0u0m5os8","train","0.636","0.585"
"1","motorcycle","0u0m5os8","train","0.646","0.566"
"1","motorcycle","0u0m5os8","train","0.657","0.563"
"1","motorcycle","0u0m5os8","train","0.667","0.544"
"1","motorcycle","0u0m5os8","train","0.677","0.493"
"1","motorcycle","0u0m5os8","train","0.687","0.46"
"1","motorcycle","0u0m5os8","train","0.697","0.433"
"1","motorcycle","0u0m5os8","train","0.707","0.383"
"1","motorcycle","0u0m5os8","train","0.717","0.374"
"1","motorcycle","0u0m5os8","train","0.727","0.354"
"1","motorcycle","0u0m5os8","train","0.737","0.351"
"1","motorcycle","0u0m5os8","train","0.747","0.331"
"1","motorcycle","0u0m5os8","train","0.758","0.288"
"1","motorcycle","0u0m5os8","train","0.768","0.269"
"1","motorcycle","0u0m5os8","train","0.778","0.225"
"1","motorcycle","0u0m5os8","train","0.788","0.21"
"1","motorcycle","0u0m5os8","train","0.798","0.197"
"1","motorcycle","0u0m5os8","train","0.808","0.177"
"1","motorcycle","0u0m5os8","train","0.818","0.163"
"1","motorcycle","0u0m5os8","train","0.828","0.142"
"1","motorcycle","0u0m5os8","train","0.838","0.129"
"1","motorcycle","0u0m5os8","train","0.848","0.114"
"1","motorcycle","0u0m5os8","train","0.859","0.109"
"1","motorcycle","0u0m5os8","train","0.869","0.096"
"1","motorcycle","0u0m5os8","train","0.879","0.08"
"1","motorcycle","0u0m5os8","train","0.889","0.075"
"1","motorcycle","0u0m5os8","train","0.899","0.036"
"1","motorcycle","0u0m5os8","train","0.909","0.033"
"1","motorcycle","0u0m5os8","train","0.919","0.029"
"1","motorcycle","0u0m5os8","train","0.929","0.026"
"1","motorcycle","0u0m5os8","train","0.939","0.022"
"1","motorcycle","0u0m5os8","train","0.949","0.018"
"1","motorcycle","0u0m5os8","train","0.96","0.015"
"1","motorcycle","0u0m5os8","train","0.97","0.011"
"1","motorcycle","0u0m5os8","train","0.98","0.007"
"1","motorcycle","0u0m5os8","train","0.99","0.004"
"1","motorcycle","0u0m5os8","train","1","0"
"1","airplane","0u0m5os8","train","0","1"
"1","airplane","0u0m5os8","train","0.01","1"
"1","airplane","0u0m5os8","train","0.02","1"
"1","airplane","0u0m5os8","train","0.03","1"
"1","airplane","0u0m5os8","train","0.04","1"
"1","airplane","0u0m5os8","train","0.051","1"
"1","airplane","0u0m5os8","train","0.061","1"
"1","airplane","0u0m5os8","train","0.071","1"
"1","airplane","0u0m5os8","train","0.081","1"
"1","airplane","0u0m5os8","train","0.091","1"
"1","airplane","0u0m5os8","train","0.101","1"
"1","airplane","0u0m5os8","train","0.111","1"
"1","airplane","0u0m5os8","train","0.121","1"
"1","airplane","0u0m5os8","train","0.131","1"
"1","airplane","0u0m5os8","train","0.141","1"
"1","airplane","0u0m5os8","train","0.152","1"
"1","airplane","0u0m5os8","train","0.162","1"
"1","airplane","0u0m5os8","train","0.172","1"
"1","airplane","0u0m5os8","train","0.182","1"
"1","airplane","0u0m5os8","train","0.192","1"
"1","airplane","0u0m5os8","train","0.202","1"
"1","airplane","0u0m5os8","train","0.212","1"
"1","airplane","0u0m5os8","train","0.222","1"
"1","airplane","0u0m5os8","train","0.232","1"
"1","airplane","0u0m5os8","train","0.242","1"
"1","airplane","0u0m5os8","train","0.253","1"
"1","airplane","0u0m5os8","train","0.263","1"
"1","airplane","0u0m5os8","train","0.273","1"
"1","airplane","0u0m5os8","train","0.283","1"
"1","airplane","0u0m5os8","train","0.293","1"
"1","airplane","0u0m5os8","train","0.303","1"
"1","airplane","0u0m5os8","train","0.313","1"
"1","airplane","0u0m5os8","train","0.323","0.979"
"1","airplane","0u0m5os8","train","0.333","0.964"
"1","airplane","0u0m5os8","train","0.343","0.964"
"1","airplane","0u0m5os8","train","0.354","0.964"
"1","airplane","0u0m5os8","train","0.364","0.964"
"1","airplane","0u0m5os8","train","0.374","0.948"
"1","airplane","0u0m5os8","train","0.384","0.948"
"1","airplane","0u0m5os8","train","0.394","0.945"
"1","airplane","0u0m5os8","train","0.404","0.945"
"1","airplane","0u0m5os8","train","0.414","0.945"
"1","airplane","0u0m5os8","train","0.424","0.945"
"1","airplane","0u0m5os8","train","0.434","0.945"
"1","airplane","0u0m5os8","train","0.444","0.945"
"1","airplane","0u0m5os8","train","0.455","0.945"
"1","airplane","0u0m5os8","train","0.465","0.945"
"1","airplane","0u0m5os8","train","0.475","0.945"
"1","airplane","0u0m5os8","train","0.485","0.933"
"1","airplane","0u0m5os8","train","0.495","0.899"
